"id","platform","requests_handled","words_processed","avg_cpu_utilized","timestamp","success_rate","avg_vmemory_utilized","num_paragraphs"
1845,"lightsail",6,13499435,9.966666666666667,"2023-11-28 04:48:58.166506",1,54.86666666666667,50000
1848,"lightsail",6,13500143,9.733333333333333,"2023-11-28 04:49:58.207871",1,56.449999999999996,50000
1852,"lightsail",6,13505184,10.366666666666667,"2023-11-28 04:50:58.206899",1,62.23333333333333,50000
1856,"lightsail",6,13497347,9.783333333333333,"2023-11-28 04:51:58.206374",1,63.74999999999999,50000
1849,"lightsail",6,15749420,9.828571428571427,"2023-11-28 04:50:01.801938",1,57.042857142857144,50000
1857,"lightsail",6,13496843,9.983333333333333,"2023-11-28 04:52:00.805961",1,64.85,50000
1853,"lightsail",7,15756093,10.200000000000001,"2023-11-28 04:51:00.806265",1,61.785714285714285,50000
1860,"lightsail",6,13503137,10.183333333333334,"2023-11-28 04:52:58.208487",1,64.08333333333333,50000
1861,"lightsail",6,13502005,10.216666666666667,"2023-11-28 04:53:00.806632",1,61.01666666666666,50000
1864,"lightsail",6,13493625,9.683333333333332,"2023-11-28 04:53:58.206073",1,48.449999999999996,50000
1867,"lightsail",6,13496143,9.5,"2023-11-28 04:54:58.166525",1,49.98333333333334,50000
1870,"lightsail",6,13497134,9.85,"2023-11-28 04:55:58.205281",1,46.78333333333333,50000
1871,"lightsail",7,15740661,9.842857142857143,"2023-11-28 04:56:00.995657",1,47.371428571428574,50000
1874,"lightsail",6,13494254,9.666666666666668,"2023-11-28 04:56:58.163094",1,50.96666666666666,50000
1877,"lightsail",6,13502098,9.749999999999998,"2023-11-28 04:57:58.162334",1,51.26666666666667,50000
1878,"lightsail",6,13502098,9.749999999999998,"2023-11-28 04:58:00.808991",1,51.26666666666667,50000
1881,"lightsail",5,11702332,9.8,"2023-11-28 04:58:58.20493",1,57.14,50000
1882,"lightsail",6,14399487,9.6,"2023-11-28 04:59:00.806014",1,57.13333333333333,50000
1885,"lightsail",5,13492164,8.580000000000002,"2023-11-28 04:59:58.204618",1,58.8,60000
1888,"lightsail",5,13496110,10.639999999999999,"2023-11-28 05:00:58.204592",1,59.480000000000004,60000
1889,"lightsail",6,16198683,10.633333333333335,"2023-11-28 05:01:00.806261",1,59.416666666666664,60000
1892,"lightsail",5,13507758,9.879999999999999,"2023-11-28 05:01:58.208503",1,60.65999999999999,60000
1893,"lightsail",5,13506150,9.64,"2023-11-28 05:02:00.808168",1,61.82000000000001,60000
1896,"lightsail",6,16209584,9.549999999999999,"2023-11-28 05:02:58.162873",1,60.199999999999996,60000
1897,"lightsail",5,13508619,9.580000000000002,"2023-11-28 05:03:00.806158",1,59.260000000000005,60000
1900,"lightsail",5,13497528,9.319999999999999,"2023-11-28 05:03:58.162287",1,63.14,60000
1901,"lightsail",5,13497528,9.319999999999999,"2023-11-28 05:04:00.806306",1,63.14,60000
1904,"lightsail",5,13491922,9.86,"2023-11-28 05:04:58.162976",1,59.7,60000
1907,"lightsail",5,13505502,10.44,"2023-11-28 05:05:58.162879",1,64.5,60000
1910,"lightsail",5,13495988,10.16,"2023-11-28 05:06:58.16587",1,59.9,60000
1913,"lightsail",5,13495424,10.14,"2023-11-28 05:07:58.205039",1,65,60000
1914,"lightsail",6,16197001,10.05,"2023-11-28 05:08:00.80642",1,65.95,60000
1917,"lightsail",6,16197006,9.933333333333332,"2023-11-28 05:08:58.163107",1,70.7,60000
1918,"lightsail",5,13495429,10,"2023-11-28 05:09:00.806701",1,70.7,60000
1925,"lightsail",2,5396781,6.949999999999999,"2023-11-28 05:12:02.819721",1,35.25,60000
1926,"lightsail",3,8096121,8.333333333333334,"2023-11-28 05:12:05.329211",1,36.233333333333334,60000
1929,"lightsail",5,13497070,10.379999999999999,"2023-11-28 05:13:02.735072",1,43.339999999999996,60000
1930,"lightsail",5,13497576,10.48,"2023-11-28 05:13:05.320399",1,45.62,60000
1933,"lightsail",5,13501742,10.14,"2023-11-28 05:14:02.72904",1,45.3,60000
1934,"lightsail",5,13496550,10.16,"2023-11-28 05:14:05.326897",1,44.699999999999996,60000
1937,"lightsail",5,13484286,10.819999999999999,"2023-11-28 05:15:02.7203",1,51.92,60000
1938,"lightsail",5,13486858,10.780000000000001,"2023-11-28 05:15:05.32519",1,54.3,60000
1941,"lightsail",5,13499301,10.64,"2023-11-28 05:16:02.718927",1,52.48,60000
1942,"lightsail",5,13507623,10.64,"2023-11-28 05:16:05.323318",1,50.78,60000
1945,"lightsail",5,13497366,10.720000000000002,"2023-11-28 05:17:02.712068",1,54.8,60000
1946,"lightsail",4,10791818,10.524999999999999,"2023-11-28 05:17:05.815813",1,56,60000
1949,"lightsail",5,13510249,10.68,"2023-11-28 05:18:02.721211",1,53.25999999999999,60000
1950,"lightsail",6,16202953,10.9,"2023-11-28 05:18:05.324204",1,53.550000000000004,60000
1954,"lightsail",5,13506571,10.680000000000001,"2023-11-28 05:19:05.320237",1,61.94,60000
1958,"lightsail",5,13492527,10.459999999999999,"2023-11-28 05:20:05.327797",1,62.92,60000
1953,"lightsail",5,13496939,10.719999999999999,"2023-11-28 05:19:02.725427",1,59.839999999999996,60000
1957,"lightsail",5,13497781,10.38,"2023-11-28 05:20:02.731115",1,62.92,60000
1965,"lightsail",2,5404703,6.9,"2023-11-28 05:22:57.101159",1,35.1,60000
1966,"lightsail",3,8109338,7.433333333333334,"2023-11-28 05:23:00.809931",1,35.9,60000
1969,"lightsail",5,13508991,8.739999999999998,"2023-11-28 05:23:57.002582",1,42.82000000000001,60000
1972,"lightsail",5,13503187,9.34,"2023-11-28 05:24:57.000688",1,44.14,60000
1975,"lightsail",5,13503626,8.979999999999999,"2023-11-28 05:25:57.001536",1,47.06,60000
1976,"lightsail",5,13503626,8.979999999999999,"2023-11-28 05:26:01.115786",1,47.06,60000
1979,"lightsail",5,13500644,8.64,"2023-11-28 05:26:57.004004",1,45.16,60000
1980,"lightsail",5,13500644,8.64,"2023-11-28 05:27:00.153163",1,45.83333333333332,60000
1983,"lightsail",5,13501503,8.959999999999999,"2023-11-28 05:27:57.002245",1,53.18000000000001,60000
1984,"lightsail",5,13501503,9.033333333333333,"2023-11-28 05:27:59.712705",1,54.08333333333334,60000
1987,"lightsail",5,13498023,9.040000000000001,"2023-11-28 05:28:57.001118",1,48.44,60000
1988,"lightsail",5,13498023,9.040000000000001,"2023-11-28 05:28:59.34422",1,48.44,60000
